t_sec,gaze_speed_dps,is_fixation,pred_confidence,hand_speed
105.478,29.919,1,0.000,0.000
105.579,29.919,1,0.000,0.000
105.582,23.692,1,0.000,0.000
105.677,23.692,1,0.000,0.000
105.679,23.692,1,0.000,0.000
105.780,24.777,1,0.000,0.000
105.783,29.365,1,0.000,0.000
105.883,29.365,1,0.000,0.000
105.886,19.873,1,0.000,0.000
105.984,19.873,1,0.000,0.000
105.986,25.449,1,0.000,0.000
106.088,25.449,1,0.000,0.000
106.091,7.735,1,0.000,0.000
106.184,7.735,1,0.000,0.000
106.187,22.929,1,0.000,0.000
106.286,22.929,1,0.000,0.000
106.290,10.994,1,0.000,0.000
106.387,10.994,1,0.000,0.000
106.390,21.630,1,0.000,0.000
106.488,21.630,1,0.000,0.000
106.491,12.111,1,0.000,0.000
106.593,12.111,1,0.000,0.000
106.596,18.472,1,0.000,0.000
106.692,18.472,1,0.000,0.000
106.695,4.112,1,0.000,0.000
106.794,4.112,1,0.000,0.000
106.797,7.424,1,0.000,0.000
106.895,7.424,1,0.000,0.000
106.897,16.980,1,0.000,0.000
106.996,16.980,1,0.000,0.000
106.998,3.879,1,0.000,0.000
107.099,3.879,1,0.000,0.000
107.103,10.212,1,0.000,0.000
107.197,10.212,1,0.000,0.000
107.200,9.890,1,0.000,0.000
107.297,9.890,1,0.000,0.000
107.299,9.890,1,0.000,0.000
107.398,10.568,1,0.000,0.000
107.400,8.727,1,0.000,0.000
107.498,8.727,1,0.000,0.000
107.501,11.296,1,0.000,0.000
107.602,11.296,1,0.000,0.000
107.605,28.892,1,0.000,0.000
107.701,28.892,1,0.000,0.000
107.703,29.009,1,0.000,0.000
107.801,29.009,1,0.000,0.000
107.803,26.028,1,0.000,0.000
107.902,26.028,1,0.000,0.000
107.905,14.992,1,0.000,0.000
108.004,14.992,1,0.000,0.000
108.007,20.923,1,0.000,0.000
108.109,20.923,1,0.000,0.000
108.112,17.919,1,0.000,0.000
108.207,17.919,1,0.000,0.000
108.210,15.159,1,0.000,0.000
108.309,15.159,1,0.000,0.000
108.312,9.146,1,0.000,0.000
108.411,9.146,1,0.000,0.000
108.414,15.109,1,0.000,0.000
108.514,15.109,1,0.000,0.000
108.517,8.163,1,0.000,0.000
108.620,8.163,1,0.000,0.000
108.623,13.508,1,0.000,0.000
108.720,13.508,1,0.000,0.000
108.723,10.561,1,0.000,0.000
108.820,10.561,1,0.000,0.000
108.823,10.561,1,0.000,0.000
108.923,14.080,1,0.000,0.000
108.925,13.176,1,0.000,0.000
109.025,13.176,1,0.000,0.000
109.028,11.055,1,0.000,0.000
109.129,11.055,1,0.000,0.000
109.132,5.518,1,0.000,0.000
109.227,5.518,1,0.000,0.000
109.229,8.256,1,0.000,0.000
109.330,8.256,1,0.000,0.000
109.332,8.543,1,0.000,0.000
109.429,8.543,1,0.000,0.000
109.432,6.734,1,0.000,0.000
109.529,6.734,1,0.000,0.000
109.532,6.237,1,0.000,0.000
109.634,6.237,1,0.000,0.000
109.637,17.143,1,0.000,0.000
109.733,17.143,1,0.000,0.000
109.737,12.194,1,0.000,0.000
109.835,12.194,1,0.000,0.000
109.838,7.379,1,0.000,0.000
109.937,7.379,1,0.000,0.000
109.939,2.757,1,0.000,0.000
110.038,2.757,1,0.000,0.000
110.040,8.220,1,0.000,0.000
110.143,8.220,1,0.000,0.000
110.146,10.912,1,0.000,0.000
110.241,10.912,1,0.000,0.000
110.243,5.804,1,0.000,0.000
110.341,5.804,1,0.000,0.000
110.344,10.107,1,0.000,0.000
110.442,10.107,1,0.000,0.000
110.445,2.123,1,0.000,0.000
110.546,2.123,1,0.000,0.000
110.549,6.652,1,0.000,0.000
110.649,6.652,1,0.000,0.000
110.653,6.799,1,0.000,0.000
110.747,6.799,1,0.000,0.000
110.750,10.319,1,0.000,0.000
110.848,10.319,1,0.000,0.000
110.850,13.614,1,0.000,0.000
110.949,13.614,1,0.000,0.000
110.952,35.888,1,0.000,0.000
111.049,35.888,1,0.000,0.000
111.051,24.502,1,0.000,0.000
111.153,24.502,1,0.000,0.000
111.156,16.702,1,0.000,0.000
111.252,16.702,1,0.000,0.000
111.255,20.354,1,0.000,0.000
111.352,20.354,1,0.276,0.276
111.355,12.608,1,0.000,0.000
111.453,12.608,1,0.800,1.415
111.455,17.307,1,0.000,0.000
111.554,17.307,1,0.800,0.981
111.557,22.319,1,0.061,0.061
111.658,22.319,1,0.030,0.030
111.661,18.401,1,0.000,0.000
111.758,18.401,1,0.000,0.000
111.760,20.611,1,0.000,0.000
111.857,20.611,1,0.553,0.553
111.860,9.739,1,0.000,0.000
111.959,9.739,1,0.800,1.782
111.962,9.041,1,0.000,0.000
112.062,9.041,1,0.431,0.431
112.066,19.004,1,0.000,0.000
112.165,19.004,1,0.800,0.872
112.168,14.571,1,0.000,0.000
112.262,14.571,1,0.000,0.000
112.265,4.967,1,0.000,0.000
112.364,4.967,1,0.000,0.000
112.367,8.631,1,0.000,0.000
112.465,8.631,1,0.000,0.000
112.468,10.901,1,0.000,0.000
112.568,10.901,1,0.000,0.000
112.570,7.427,1,0.000,0.000
112.671,7.427,1,0.000,0.000
112.673,11.939,1,0.000,0.000
112.769,11.939,1,0.000,0.000
112.771,9.524,1,0.000,0.000
112.871,9.524,1,0.000,0.000
112.874,46.117,1,0.000,0.000
112.970,46.117,1,0.000,0.000
112.973,46.847,1,0.000,0.000
113.072,46.847,1,0.000,0.000
113.074,46.664,1,0.000,0.000
113.175,46.664,1,0.000,0.000
113.178,41.728,1,0.000,0.000
113.272,41.728,1,0.000,0.000
113.275,36.814,1,0.000,0.000
113.373,36.814,1,0.000,0.000
113.376,17.550,1,0.000,0.000
113.475,17.550,1,0.000,0.000
113.478,23.517,1,0.000,0.000
113.575,23.517,1,0.000,0.000
113.578,32.615,1,0.000,0.000
113.679,32.615,1,0.000,0.000
113.682,22.773,1,0.000,0.000
113.777,22.773,1,0.000,0.000
113.779,22.773,1,0.000,0.000
113.879,15.953,1,0.000,0.000
113.881,14.769,1,0.000,0.000
113.980,14.769,1,0.000,0.000
113.983,18.947,1,0.000,0.000
114.082,18.947,1,0.000,0.000
114.084,16.254,1,0.000,0.000
114.186,16.254,1,0.000,0.000
114.188,23.168,1,0.000,0.000
114.284,23.168,1,0.000,0.000
114.286,13.338,1,0.000,0.000
114.385,13.338,1,0.000,0.000
114.388,18.390,1,0.000,0.000
114.485,18.390,1,0.000,0.000
114.488,11.044,1,0.000,0.000
114.587,11.044,1,0.000,0.000
114.590,28.984,1,0.000,0.000
114.691,28.984,1,0.000,0.000
114.693,12.555,1,0.000,0.000
114.788,12.555,1,0.000,0.000
114.792,22.702,1,0.000,0.000
114.890,22.742,1,0.000,0.000
114.893,22.742,1,0.000,0.000
114.990,22.742,1,0.000,0.000
114.992,2.955,1,0.000,0.000
115.090,2.955,1,0.000,0.000
115.093,16.528,1,0.000,0.000
115.194,16.528,1,0.000,0.000
115.197,4.761,1,0.000,0.000
115.292,4.761,1,0.000,0.000
115.295,7.788,1,0.000,0.000
115.393,7.788,1,0.000,0.000
115.396,4.763,1,0.000,0.000
115.494,4.763,1,0.000,0.000
115.496,8.291,1,0.000,0.000
115.594,8.291,1,0.000,0.000
115.598,4.119,1,0.000,0.000
115.701,4.119,1,0.000,0.000
115.704,15.551,1,0.000,0.000
115.800,15.551,1,0.000,0.000
115.803,2.920,1,0.000,0.000
115.898,2.920,1,0.000,0.000
115.901,17.012,1,0.000,0.000
116.001,17.012,1,0.000,0.000
116.003,2.280,1,0.000,0.000
116.101,2.280,1,0.000,0.000
116.104,3.879,1,0.000,0.000
116.204,3.879,1,0.000,0.000
116.207,2.238,1,0.000,0.000
116.302,2.238,1,0.000,0.000
116.304,39.833,1,0.000,0.000
116.403,39.833,1,0.000,0.000
116.406,52.327,1,0.000,0.000
116.503,52.327,1,0.000,0.000
116.506,33.521,1,0.000,0.000
116.604,33.521,1,0.000,0.000
116.606,37.577,1,0.000,0.000
116.708,37.577,1,0.000,0.000
116.711,39.137,1,0.000,0.000
116.806,39.137,1,0.000,0.000
116.809,39.931,1,0.000,0.000
116.906,39.931,1,0.000,0.000
116.909,28.672,1,0.000,0.000
117.007,28.672,1,0.000,0.000
117.009,11.082,1,0.000,0.000
117.107,11.082,1,0.000,0.000
117.110,29.204,1,0.000,0.000
117.211,29.204,1,0.000,0.000
117.214,13.299,1,0.000,0.000
117.309,13.299,1,0.000,0.000
117.312,15.550,1,0.000,0.000
117.409,15.550,1,0.000,0.000
117.412,11.785,1,0.000,0.000
117.510,11.785,1,0.000,0.000
117.513,4.783,1,0.000,0.000
117.611,4.783,1,0.000,0.000
117.613,22.233,1,0.000,0.000
117.717,22.233,1,0.000,0.000
117.719,10.993,1,0.000,0.000
117.814,10.993,1,0.000,0.000
117.816,6.539,1,0.000,0.000
117.916,6.539,1,0.000,0.000
117.918,10.770,1,0.000,0.000
118.017,10.770,1,0.000,0.000
118.019,24.840,1,0.000,0.000
118.118,24.840,1,0.000,0.000
118.121,24.739,1,0.000,0.000
118.221,24.739,1,0.000,0.000
118.224,17.777,1,0.000,0.000
118.317,17.777,1,0.000,0.000
118.320,17.777,1,0.000,0.000
118.420,24.303,1,0.000,0.000
118.422,11.303,1,0.000,0.000
118.519,11.303,1,0.000,0.000
118.522,10.678,1,0.000,0.000
118.622,10.678,1,0.000,0.000
118.625,12.474,1,0.000,0.000
118.724,12.474,1,0.000,0.000
118.727,4.213,1,0.000,0.000
118.822,4.213,1,0.000,0.000
118.825,16.118,1,0.000,0.000
118.922,16.118,1,0.000,0.000
118.924,16.118,1,0.000,0.000
119.025,16.972,1,0.000,0.000
119.028,5.496,1,0.000,0.000
119.125,5.496,1,0.000,0.000
119.128,12.221,1,0.000,0.000
119.230,12.221,1,0.000,0.000
119.233,6.935,1,0.000,0.000
119.327,6.935,1,0.000,0.000
119.329,12.780,1,0.000,0.000
119.427,12.780,1,0.000,0.000
119.430,5.696,1,0.000,0.000
119.529,5.696,1,0.000,0.000
119.531,26.924,1,0.000,0.000
119.631,26.924,1,0.000,0.000
119.633,19.262,1,0.000,0.000
119.733,19.262,1,0.000,0.000
119.736,33.608,1,0.000,0.000
119.831,33.608,1,0.000,0.000
119.835,12.018,1,0.000,0.000
119.933,12.018,1,0.006,0.006
120.033,18.566,1,0.000,0.000
120.133,17.668,1,0.000,0.000
120.237,7.971,1,0.000,0.000
120.336,23.126,1,0.000,0.000
120.437,5.475,1,0.000,0.000
120.536,18.202,1,0.000,0.000
120.642,31.161,1,0.000,0.000
120.744,19.322,1,0.000,0.000
120.842,15.369,1,0.000,0.000
120.943,10.219,1,0.000,0.000
121.044,2.699,1,0.000,0.000
121.145,67.053,1,0.000,0.000
121.249,54.875,1,0.000,0.000
121.350,56.869,1,0.000,0.000
121.454,62.961,1,0.000,0.000
121.557,42.908,1,0.000,0.000
121.657,31.781,1,0.000,0.000
121.762,29.159,1,0.000,0.000
121.860,36.932,1,0.000,0.000
121.962,17.388,1,0.000,0.000
122.061,17.388,1,0.000,0.000
122.162,23.220,1,0.000,0.000
122.265,26.427,1,0.000,0.000
0.475,2.678,1,0.000,0.000
0.555,2.678,1,0.000,0.000
0.658,0.726,1,0.000,0.000
0.763,1.152,1,0.000,0.000
0.861,3.546,1,0.000,0.000
0.965,2.926,1,0.000,0.000
1.063,5.718,1,0.000,0.000
1.163,4.336,1,0.000,0.000
1.267,3.941,1,0.000,0.000
1.363,0.447,1,0.000,0.000
1.465,42.751,1,0.000,0.000
1.566,37.557,1,0.000,0.000
1.668,30.875,1,0.000,0.000
1.776,24.237,1,0.000,0.000
1.874,32.794,1,0.000,0.000
1.974,27.208,1,0.000,0.000
2.075,24.528,1,0.000,0.000
2.175,21.620,1,0.000,0.000
2.279,16.350,1,0.000,0.000
2.377,14.662,1,0.000,0.000
2.478,16.043,1,0.000,0.000
2.578,10.419,1,0.000,0.000
2.680,6.394,1,0.000,0.000
2.783,4.215,1,0.000,0.000
2.882,6.757,1,0.000,0.000
2.982,6.353,1,0.000,0.000
3.083,3.698,1,0.000,0.000
3.184,3.740,1,0.000,0.000
3.289,5.150,1,0.000,0.000
3.388,38.721,1,0.000,0.000
3.489,30.762,1,0.000,0.000
3.590,24.558,1,0.000,0.000
3.690,20.797,1,0.000,0.000
3.796,19.625,1,0.000,0.000
3.892,18.095,1,0.000,0.000
3.994,34.507,1,0.000,0.000
4.095,32.981,1,0.000,0.000
4.196,24.591,1,0.000,0.000
4.299,22.058,1,0.000,0.000
4.399,16.344,1,0.000,0.000
4.500,16.941,1,0.000,0.000
4.602,15.368,1,0.000,0.000
4.701,9.771,1,0.000,0.000
4.807,8.504,1,0.000,0.000
4.903,9.977,1,0.000,0.000
5.004,4.956,1,0.000,0.000
5.104,33.567,1,0.000,0.000
5.207,32.456,1,0.000,0.000
5.310,25.377,1,0.000,0.000
5.408,17.722,1,0.000,0.000
5.510,16.098,1,0.000,0.000
5.611,18.533,1,0.000,0.000
5.712,13.190,1,0.000,0.000
5.817,7.402,1,0.000,0.000
5.916,10.500,1,0.000,0.000
6.017,7.215,1,0.000,0.000
6.118,4.061,1,0.000,0.000
6.218,11.251,1,0.000,0.000
6.326,8.403,1,0.000,0.000
6.424,1.540,1,0.000,0.000
6.524,44.820,1,0.000,0.000
6.628,39.821,1,0.000,0.000
6.727,29.045,1,0.000,0.000
6.832,29.334,1,0.000,0.000
6.930,23.867,1,0.000,0.000
7.032,28.987,1,0.000,0.000
7.131,23.950,1,0.000,0.000
7.233,21.157,1,0.000,0.000
7.334,21.506,1,0.000,0.000
7.433,16.110,1,0.000,0.000
7.436,14.661,1,0.000,0.000
7.534,14.661,1,0.000,0.000
7.537,8.295,1,0.000,0.000
7.635,8.295,1,0.000,0.000
7.638,12.607,1,0.000,0.000
7.736,12.607,1,0.000,0.000
7.738,10.093,1,0.000,0.000
7.840,10.093,1,0.000,0.000
7.844,8.196,1,0.000,0.000
7.939,8.196,1,0.000,0.000
7.942,6.647,1,0.000,0.000
8.039,6.647,1,0.000,0.000
8.042,4.915,1,0.000,0.000
8.139,4.915,1,0.000,0.000
8.142,19.403,1,0.000,0.000
8.241,19.403,1,0.000,0.000
8.244,17.428,1,0.000,0.000
8.346,17.428,1,0.000,0.000
8.349,16.206,1,0.000,0.000
8.444,16.206,1,0.000,0.000
8.449,11.447,1,0.000,0.000
8.545,11.447,1,0.000,0.000
8.547,10.059,1,0.000,0.000
8.644,10.059,1,0.000,0.000
8.647,9.133,1,0.000,0.000
8.745,9.133,1,0.000,0.000
8.748,7.102,1,0.000,0.000
8.850,7.102,1,0.000,0.000
8.853,4.248,1,0.000,0.000
8.949,4.248,1,0.000,0.000
9.051,3.476,1,0.000,0.000
9.153,8.561,1,0.000,0.000
9.255,5.406,1,0.000,0.000
9.358,4.754,1,0.000,0.000
9.456,40.640,1,0.000,0.000
9.557,32.627,1,0.000,0.000
9.658,29.705,1,0.000,0.000
9.759,25.164,1,0.000,0.000
9.864,21.731,1,0.000,0.000
9.960,15.496,1,0.000,0.000
10.063,14.986,1,0.000,0.000
10.163,11.235,1,0.000,0.000
10.264,8.426,1,0.000,0.000
10.368,7.643,1,0.000,0.000
10.466,47.395,1,0.000,0.000
10.568,39.507,1,0.000,0.000
10.668,31.448,1,0.000,0.000
10.770,28.710,1,0.000,0.000
10.872,28.470,1,0.000,0.000
10.875,18.805,1,0.000,0.000
10.969,18.805,1,0.000,0.000
10.972,15.623,1,0.000,0.000
11.071,15.623,1,0.000,0.000
11.074,11.333,1,0.000,0.000
11.172,11.333,1,0.000,0.000
11.175,9.691,1,0.000,0.000
11.271,9.691,1,0.000,0.000
11.274,13.034,1,0.000,0.000
11.379,13.034,1,0.000,0.000
11.382,4.706,1,0.000,0.000
11.474,4.706,1,0.000,0.000
11.477,28.807,1,0.000,0.000
11.576,28.807,1,0.000,0.000
11.578,28.807,1,0.000,0.000
11.677,18.735,1,0.000,0.000
11.679,10.659,1,0.000,0.000
11.778,10.659,1,0.000,0.000
11.781,16.323,1,0.000,0.000
11.881,16.323,1,0.000,0.000
11.885,13.053,1,0.000,0.000
11.984,13.053,1,0.000,0.000
11.987,16.066,1,0.000,0.000
12.085,16.066,1,0.000,0.000
12.088,12.129,1,0.000,0.000
12.186,12.129,1,0.000,0.000
12.189,2.269,1,0.000,0.000
12.288,2.269,1,0.000,0.000
12.290,7.682,1,0.000,0.000
12.393,7.682,1,0.000,0.000
12.396,54.653,1,0.000,0.000
12.491,54.653,1,0.000,0.000
12.494,43.064,1,0.000,0.000
12.595,43.064,1,0.000,0.000
12.598,40.505,1,0.000,0.000
12.696,40.505,1,0.000,0.000
12.699,36.195,1,0.000,0.000
12.796,25.626,1,0.000,0.000
12.799,25.626,1,0.000,0.000
12.900,25.626,1,0.000,0.000
12.903,24.942,1,0.000,0.000
12.997,24.942,1,0.000,0.000
12.999,18.898,1,0.000,0.000
13.098,18.898,1,0.000,0.000
13.100,46.619,1,0.000,0.000
13.199,46.619,1,0.000,0.000
13.202,42.554,1,0.000,0.000
13.300,39.549,1,0.000,0.000
13.302,39.549,1,0.000,0.000
13.404,39.549,1,0.000,0.000
13.408,26.225,1,0.000,0.000
13.500,26.225,1,0.000,0.000
13.505,25.131,1,0.000,0.000
13.603,22.601,1,0.000,0.000
13.605,22.601,1,0.000,0.000
13.702,22.601,1,0.000,0.000
13.704,22.601,1,0.000,0.000
13.802,4.983,1,0.000,0.000
13.805,7.450,1,0.000,0.000
13.903,7.450,1,0.000,0.000
13.911,9.560,1,0.000,0.000
14.005,9.560,1,0.000,0.000
14.008,1.879,1,0.000,0.000
14.105,1.879,1,0.000,0.000
14.108,4.463,1,0.000,0.000
14.205,4.463,1,0.000,0.000
14.208,2.289,1,0.000,0.000
14.308,2.289,1,0.000,0.000
14.310,6.823,1,0.000,0.000
14.411,6.823,1,0.000,0.000
14.414,4.383,1,0.000,0.000
14.508,4.383,1,0.000,0.000
14.511,4.297,1,0.000,0.000
14.610,4.297,1,0.000,0.000
14.613,5.013,1,0.000,0.000
14.711,5.013,1,0.000,0.000
14.713,1.100,1,0.000,0.000
14.813,1.100,1,0.000,0.000
14.817,3.617,1,0.000,0.000
14.917,3.617,1,0.000,0.000
14.920,7.635,1,0.000,0.000
15.013,7.635,1,0.000,0.000
15.016,5.586,1,0.000,0.000
15.114,5.586,1,0.000,0.000
15.117,4.304,1,0.000,0.000
15.215,4.304,1,0.000,0.000
15.218,48.503,1,0.000,0.000
15.318,48.503,1,0.000,0.000
15.321,38.352,1,0.000,0.000
15.421,38.352,1,0.000,0.000
15.425,36.287,1,0.000,0.000
15.521,36.287,1,0.000,0.000
15.523,30.723,1,0.000,0.000
15.621,30.723,1,0.000,0.000
15.624,21.696,1,0.000,0.000
15.720,21.696,1,0.000,0.000
15.723,38.653,1,0.000,0.000
15.825,34.377,1,0.000,0.000
15.827,34.377,1,0.000,0.000
15.925,34.377,1,0.000,0.000
15.928,30.439,1,0.000,0.000
16.021,30.439,1,0.000,0.000
16.024,30.439,1,0.000,0.000
16.123,27.782,1,0.000,0.000
16.126,19.842,1,0.000,0.000
16.226,19.842,1,0.000,0.000
16.229,14.161,1,0.000,0.000
16.325,14.161,1,0.000,0.000
16.328,14.161,1,0.000,0.000
16.431,17.782,1,0.000,0.000
16.436,13.273,1,0.000,0.000
16.532,13.273,1,0.000,0.000
16.535,9.691,1,0.000,0.000
16.633,9.691,1,0.000,0.000
16.636,9.691,1,0.000,0.000
16.735,9.658,1,0.000,0.000
16.737,6.416,1,0.000,0.000
16.834,6.416,1,0.000,0.000
16.837,9.897,1,0.000,0.000
16.938,9.897,1,0.000,0.000
16.941,37.271,1,0.000,0.000
17.036,37.271,1,0.000,0.000
17.039,28.360,1,0.000,0.000
17.137,28.360,1,0.000,0.000
17.140,20.924,1,0.000,0.000
17.240,20.924,1,0.000,0.000
17.243,20.825,1,0.000,0.000
17.340,20.825,1,0.000,0.000
17.344,22.339,1,0.000,0.000
17.444,22.339,1,0.000,0.000
17.448,14.313,1,0.000,0.000
17.542,14.313,1,0.000,0.000
17.546,29.251,1,0.000,0.000
17.645,29.251,1,0.000,0.000
17.647,28.662,1,0.000,0.000
17.744,28.662,1,0.000,0.000
17.747,24.258,1,0.000,0.000
17.845,24.258,1,0.000,0.000
17.848,15.873,1,0.000,0.000
17.949,15.873,1,0.000,0.000
17.952,18.818,1,0.000,0.000
18.047,18.818,1,0.000,0.000
18.050,14.357,1,0.000,0.000
18.147,14.357,1,0.000,0.000
18.150,21.368,1,0.000,0.000
18.248,21.368,1,0.000,0.000
18.251,20.351,1,0.000,0.000
18.350,20.351,1,0.000,0.000
18.354,18.178,1,0.000,0.000
18.458,18.178,1,0.000,0.000
18.461,9.650,1,0.000,0.000
18.553,9.650,1,0.000,0.000
18.557,13.644,1,0.000,0.000
18.654,11.529,1,0.000,0.000
18.656,11.529,1,0.000,0.000
18.754,11.529,1,0.000,0.000
18.757,5.084,1,0.000,0.000
18.855,5.084,1,0.000,0.000
18.857,7.879,1,0.000,0.000
18.959,7.879,1,0.000,0.000
18.963,44.190,1,0.000,0.000
19.059,44.190,1,0.000,0.000
19.061,33.571,1,0.000,0.000
19.160,33.571,1,0.000,0.000
19.163,34.663,1,0.000,0.000
19.261,34.663,1,0.000,0.000
19.264,27.757,1,0.000,0.000
19.363,27.757,1,0.000,0.000
19.366,23.051,1,0.000,0.000
19.468,23.051,1,0.000,0.000
19.472,25.980,1,0.000,0.000
19.563,25.980,1,0.000,0.000
19.566,13.784,1,0.000,0.000
19.667,13.784,1,0.000,0.000
19.670,18.578,1,0.000,0.000
19.766,18.578,1,0.000,0.000
19.768,8.467,1,0.000,0.000
19.870,8.467,1,0.000,0.000
19.873,7.171,1,0.000,0.000
19.973,7.171,1,0.800,0.968
19.976,9.866,1,0.000,0.000
20.070,9.866,1,0.450,0.450
20.073,8.384,1,0.000,0.000
20.172,8.384,1,0.150,0.150
20.175,9.345,1,0.000,0.000
20.274,9.345,1,0.300,0.300
20.277,9.345,1,0.000,0.000
20.376,5.285,1,0.450,0.450
20.379,2.535,1,0.000,0.000
20.480,2.535,1,0.441,0.441
20.483,8.085,1,0.000,0.000
20.578,8.085,1,0.000,0.000
20.581,44.206,1,0.000,0.000
20.680,44.206,1,0.000,0.000
20.683,43.885,1,0.000,0.000
20.783,43.885,1,0.188,0.188
20.786,31.217,1,0.000,0.000
20.883,31.217,1,0.774,0.774
20.886,33.835,1,0.000,0.000
20.988,33.835,1,0.150,0.150
20.991,22.842,1,0.000,0.000
21.084,22.842,1,0.150,0.150
21.087,23.206,1,0.000,0.000
21.185,23.206,1,0.150,0.150
21.188,22.130,1,0.000,0.000
21.286,22.130,1,0.150,0.150
21.289,15.722,1,0.000,0.000
21.390,15.722,1,0.150,0.150
21.393,14.332,1,0.000,0.000
21.495,14.332,1,0.409,0.409
21.498,15.246,1,0.000,0.000
21.594,15.246,1,0.344,0.344
21.597,29.859,1,0.000,0.000
21.693,29.859,1,0.000,0.000
21.696,25.373,1,0.000,0.000
21.796,25.373,1,0.000,0.000
21.799,22.873,1,0.000,0.000
21.896,22.873,1,0.000,0.000
21.899,15.864,1,0.000,0.000
22.000,15.864,1,0.054,0.054
22.003,17.877,1,0.000,0.000
22.099,17.877,1,0.800,0.899
22.102,15.819,1,0.000,0.000
22.200,15.819,1,0.150,0.150
22.203,5.811,1,0.000,0.000
22.302,5.811,1,0.150,0.150
22.305,16.638,1,0.000,0.000
22.401,16.638,1,0.150,0.150
22.404,4.080,1,0.000,0.000
22.507,4.080,1,0.591,0.591
22.510,6.501,1,0.000,0.000
22.602,6.501,1,0.000,0.000
22.604,11.278,1,0.000,0.000
22.704,11.278,1,0.000,0.000
22.707,1.937,1,0.000,0.000
22.805,1.937,1,0.000,0.000
22.808,4.282,1,0.000,0.000
22.905,4.282,1,0.000,0.000
22.908,8.481,1,0.000,0.000
23.011,8.481,1,0.000,0.000
23.014,7.638,1,0.000,0.000
23.108,7.638,1,0.000,0.000
23.112,23.620,1,0.000,0.000
23.208,23.620,1,0.000,0.000
23.211,15.513,1,0.000,0.000
23.309,15.513,1,0.000,0.000
23.312,14.719,1,0.000,0.000
23.409,14.719,1,0.000,0.000
23.412,16.831,1,0.000,0.000
23.514,16.831,1,0.000,0.000
23.517,11.772,1,0.000,0.000
23.612,11.772,1,0.000,0.000
23.616,9.605,1,0.000,0.000
23.712,9.605,1,0.000,0.000
23.715,12.227,1,0.000,0.000
23.813,12.227,1,0.000,0.000
23.816,2.370,1,0.000,0.000
23.914,2.370,1,0.000,0.000
23.916,8.480,1,0.000,0.000
24.018,8.480,1,0.000,0.000
24.021,11.148,1,0.000,0.000
24.116,11.148,1,0.000,0.000
24.119,4.573,1,0.000,0.000
24.218,4.573,1,0.000,0.000
24.220,19.281,1,0.000,0.000
24.318,19.281,1,0.000,0.000
24.323,16.255,1,0.000,0.000
24.422,16.255,1,0.000,0.000
24.425,9.717,1,0.000,0.000
24.525,9.717,1,0.000,0.000
24.527,11.544,1,0.000,0.000
24.621,11.544,1,0.000,0.000
24.624,14.435,1,0.000,0.000
24.722,14.435,1,0.000,0.000
24.726,9.063,1,0.000,0.000
24.824,9.063,1,0.000,0.000
24.826,9.228,1,0.000,0.000
24.924,9.228,1,0.000,0.000
24.928,3.516,1,0.000,0.000
25.028,3.516,1,0.000,0.000
25.031,10.143,1,0.000,0.000
25.126,10.143,1,0.000,0.000
25.129,30.512,1,0.000,0.000
25.228,30.512,1,0.000,0.000
25.231,26.130,1,0.000,0.000
25.330,26.130,1,0.000,0.000
25.333,18.567,1,0.000,0.000
25.430,18.567,1,0.000,0.000
25.432,12.662,1,0.000,0.000
25.535,12.662,1,0.000,0.000
25.539,15.148,1,0.000,0.000
25.631,15.148,1,0.000,0.000
25.634,13.748,1,0.000,0.000
25.733,13.748,1,0.000,0.000
25.736,16.248,1,0.000,0.000
25.834,16.248,1,0.000,0.000
25.837,10.358,1,0.000,0.000
25.934,10.358,1,0.000,0.000
25.937,6.495,1,0.000,0.000
26.035,6.495,1,0.000,0.000
26.041,5.818,1,0.000,0.000
26.138,5.818,1,0.000,0.000
26.141,9.106,1,0.000,0.000
26.243,8.928,1,0.000,0.000
26.245,8.928,1,0.000,0.000
26.345,4.230,1,0.000,0.000
26.347,4.230,1,0.000,0.000
26.444,4.230,1,0.000,0.000
26.447,4.716,1,0.000,0.000
26.546,4.716,1,0.000,0.000
26.550,8.772,1,0.000,0.000
26.645,8.772,1,0.000,0.000
26.648,8.772,1,0.000,0.000
26.745,36.591,1,0.000,0.000
26.748,31.299,1,0.000,0.000
26.846,31.299,1,0.000,0.000
26.849,27.291,1,0.000,0.000
26.947,27.291,1,0.000,0.000
26.950,22.000,1,0.000,0.000
27.052,22.000,1,0.000,0.000
27.055,27.156,1,0.000,0.000
27.151,27.156,1,0.000,0.000
27.154,27.156,1,0.000,0.000
27.254,16.622,1,0.000,0.000
27.256,16.622,1,0.000,0.000
27.355,15.399,1,0.000,0.000
27.358,13.150,1,0.000,0.000
27.458,13.150,1,0.000,0.000
27.461,16.948,1,0.000,0.000
27.564,16.948,1,0.000,0.000
27.567,9.210,1,0.000,0.000
27.660,9.210,1,0.000,0.000
27.663,6.408,1,0.000,0.000
27.762,6.408,1,0.000,0.000
27.765,3.273,1,0.000,0.000
27.866,3.273,1,0.000,0.000
27.869,3.264,1,0.000,0.000
27.969,3.264,1,0.000,0.000
27.973,33.815,1,0.000,0.000
28.076,33.815,1,0.000,0.000
28.079,37.074,1,0.000,0.000
28.176,37.074,1,0.000,0.000
28.180,21.097,1,0.000,0.000
28.275,21.097,1,0.000,0.000
28.278,27.372,1,0.000,0.000
28.380,27.372,1,0.000,0.000
28.385,19.218,1,0.000,0.000
