t_sec,v_raw,v_limited,estop_scale,fatigue_scale,joint_name
526.740,-0.0001,-0.0001,1.000,1.000,shoulder_lift
526.790,-0.0002,-0.0002,1.000,1.000,shoulder_lift
526.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
526.890,-0.0001,-0.0001,1.000,1.000,shoulder_lift
526.940,-0.0002,-0.0002,1.000,1.000,shoulder_lift
526.990,0.0000,0.0000,1.000,1.000,shoulder_lift
527.041,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.090,0.0000,0.0000,1.000,1.000,shoulder_lift
527.140,0.0001,0.0001,1.000,1.000,shoulder_lift
527.190,-0.0002,-0.0002,1.000,1.000,shoulder_lift
527.240,-0.0002,-0.0002,1.000,1.000,shoulder_lift
527.290,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.391,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.440,-0.0003,-0.0003,1.000,1.000,shoulder_lift
527.490,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.540,-0.0003,-0.0003,1.000,1.000,shoulder_lift
527.590,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.640,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.690,-0.0002,-0.0002,1.000,1.000,shoulder_lift
527.740,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.790,-0.0002,-0.0002,1.000,1.000,shoulder_lift
527.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.890,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.940,-0.0001,-0.0001,1.000,1.000,shoulder_lift
527.990,-0.0003,-0.0003,1.000,1.000,shoulder_lift
528.040,-0.0001,-0.0001,1.000,1.000,shoulder_lift
528.090,0.0000,0.0000,1.000,1.000,shoulder_lift
528.140,0.0001,0.0001,1.000,1.000,shoulder_lift
528.190,-0.0001,-0.0001,1.000,1.000,shoulder_lift
528.240,-0.0001,-0.0001,1.000,1.000,shoulder_lift
528.291,0.0001,0.0001,1.000,1.000,shoulder_lift
528.341,-0.0001,-0.0001,1.000,1.000,shoulder_lift
528.391,0.0001,0.0001,1.000,1.000,shoulder_lift
528.440,0.0000,0.0000,1.000,1.000,shoulder_lift
528.490,0.0001,0.0001,1.000,1.000,shoulder_lift
528.540,0.0003,0.0003,1.000,1.000,shoulder_lift
528.590,0.0002,0.0002,1.000,1.000,shoulder_lift
528.642,0.0002,0.0002,1.000,1.000,shoulder_lift
528.690,0.0004,0.0004,1.000,1.000,shoulder_lift
528.741,0.0003,0.0003,1.000,1.000,shoulder_lift
528.790,0.0001,0.0001,1.000,1.000,shoulder_lift
528.841,0.0003,0.0003,1.000,1.000,shoulder_lift
528.890,0.0002,0.0002,1.000,1.000,shoulder_lift
528.940,0.0003,0.0003,1.000,1.000,shoulder_lift
528.990,0.0002,0.0002,1.000,1.000,shoulder_lift
529.040,0.0003,0.0003,1.000,1.000,shoulder_lift
529.090,0.0001,0.0001,1.000,1.000,shoulder_lift
529.140,0.0002,0.0002,1.000,1.000,shoulder_lift
529.190,0.0003,0.0003,1.000,1.000,shoulder_lift
529.240,0.0003,0.0003,1.000,1.000,shoulder_lift
529.290,0.0001,0.0001,1.000,1.000,shoulder_lift
529.340,0.0001,0.0001,1.000,1.000,shoulder_lift
529.390,-0.0000,-0.0000,1.000,1.000,shoulder_lift
529.440,0.0000,0.0000,1.000,1.000,shoulder_lift
529.490,-0.0000,-0.0000,1.000,1.000,shoulder_lift
529.540,-0.0002,-0.0002,1.000,1.000,shoulder_lift
529.591,0.0000,0.0000,1.000,1.000,shoulder_lift
529.640,-0.0000,-0.0000,1.000,1.000,shoulder_lift
529.690,-0.0001,-0.0001,1.000,1.000,shoulder_lift
529.741,-0.0000,-0.0000,1.000,1.000,shoulder_lift
529.790,-0.0002,-0.0002,1.000,1.000,shoulder_lift
529.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
529.891,-0.0003,-0.0003,1.000,1.000,shoulder_lift
529.940,-0.0002,-0.0002,1.000,1.000,shoulder_lift
529.990,-0.0001,-0.0001,1.000,1.000,shoulder_lift
530.040,-0.0001,-0.0001,1.000,1.000,shoulder_lift
530.091,-0.0002,-0.0002,1.000,1.000,shoulder_lift
530.141,-0.0001,-0.0001,1.000,1.000,shoulder_lift
530.191,-0.0002,-0.0002,1.000,1.000,shoulder_lift
530.240,-0.0001,-0.0001,1.000,1.000,shoulder_lift
530.290,-0.0001,-0.0001,1.000,1.000,shoulder_lift
530.340,-0.0000,-0.0000,1.000,1.000,shoulder_lift
530.390,0.0000,0.0000,1.000,1.000,shoulder_lift
530.440,0.0000,0.0000,1.000,1.000,shoulder_lift
530.490,0.0000,0.0000,1.000,1.000,shoulder_lift
530.540,-0.0000,-0.0000,1.000,1.000,shoulder_lift
530.590,-0.0001,-0.0001,1.000,1.000,shoulder_lift
530.641,-0.0000,-0.0000,1.000,1.000,shoulder_lift
530.690,-0.0002,-0.0002,1.000,1.000,shoulder_lift
530.740,0.0001,0.0001,1.000,1.000,shoulder_lift
530.791,-0.0000,-0.0000,1.000,1.000,shoulder_lift
530.840,-0.0002,-0.0002,1.000,1.000,shoulder_lift
530.890,-0.0001,-0.0001,1.000,1.000,shoulder_lift
530.940,0.0001,0.0001,1.000,1.000,shoulder_lift
530.990,-0.0002,-0.0002,1.000,1.000,shoulder_lift
531.040,-0.0001,-0.0001,1.000,1.000,shoulder_lift
531.090,-0.0001,-0.0001,1.000,1.000,shoulder_lift
531.140,-0.0003,-0.0003,1.000,1.000,shoulder_lift
531.191,-0.0001,-0.0001,1.000,1.000,shoulder_lift
531.241,0.0000,0.0000,1.000,1.000,shoulder_lift
531.290,-0.0001,-0.0001,1.000,1.000,shoulder_lift
531.340,0.0000,0.0000,1.000,1.000,shoulder_lift
531.390,0.0001,0.0001,1.000,1.000,shoulder_lift
531.441,0.0002,0.0002,1.000,1.000,shoulder_lift
531.490,0.0002,0.0002,1.000,1.000,shoulder_lift
531.540,0.0002,0.0002,1.000,1.000,shoulder_lift
531.590,0.0002,0.0002,1.000,1.000,shoulder_lift
531.641,0.0004,0.0004,1.000,1.000,shoulder_lift
531.690,0.0001,0.0001,1.000,1.000,shoulder_lift
531.740,0.0002,0.0002,1.000,1.000,shoulder_lift
531.790,0.0001,0.0001,1.000,1.000,shoulder_lift
531.840,0.0003,0.0003,1.000,1.000,shoulder_lift
531.890,0.0003,0.0003,1.000,1.000,shoulder_lift
531.940,0.0001,0.0001,1.000,1.000,shoulder_lift
531.990,0.0001,0.0001,1.000,1.000,shoulder_lift
532.040,0.0002,0.0002,1.000,1.000,shoulder_lift
532.090,0.0001,0.0001,1.000,1.000,shoulder_lift
532.140,0.0003,0.0003,1.000,1.000,shoulder_lift
532.190,0.0002,0.0002,1.000,1.000,shoulder_lift
532.241,0.0001,0.0001,1.000,1.000,shoulder_lift
532.290,0.0000,0.0000,1.000,1.000,shoulder_lift
532.340,0.0002,0.0002,1.000,1.000,shoulder_lift
532.391,0.0003,0.0003,1.000,1.000,shoulder_lift
532.440,0.0002,0.0002,1.000,1.000,shoulder_lift
532.490,-0.0001,-0.0001,1.000,1.000,shoulder_lift
532.541,-0.0001,-0.0001,1.000,1.000,shoulder_lift
532.590,-0.0001,-0.0001,1.000,1.000,shoulder_lift
532.640,-0.0000,-0.0000,1.000,1.000,shoulder_lift
532.690,0.0001,0.0001,1.000,1.000,shoulder_lift
532.740,0.0000,0.0000,1.000,1.000,shoulder_lift
532.791,-0.0002,-0.0002,1.000,1.000,shoulder_lift
532.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
532.890,-0.0004,-0.0004,1.000,1.000,shoulder_lift
532.940,-0.0002,-0.0002,1.000,1.000,shoulder_lift
532.990,-0.0003,-0.0003,1.000,1.000,shoulder_lift
533.040,-0.0003,-0.0003,1.000,1.000,shoulder_lift
533.091,-0.0003,-0.0003,1.000,1.000,shoulder_lift
533.140,-0.0001,-0.0001,1.000,1.000,shoulder_lift
533.190,-0.0003,-0.0003,1.000,1.000,shoulder_lift
533.240,-0.0002,-0.0002,1.000,1.000,shoulder_lift
533.290,-0.0003,-0.0003,1.000,1.000,shoulder_lift
533.340,-0.0002,-0.0002,1.000,1.000,shoulder_lift
533.390,-0.0003,-0.0003,1.000,1.000,shoulder_lift
533.441,-0.0003,-0.0003,1.000,1.000,shoulder_lift
533.491,-0.0003,-0.0003,1.000,1.000,shoulder_lift
533.540,0.0001,0.0001,1.000,1.000,shoulder_lift
533.590,-0.0001,-0.0001,1.000,1.000,shoulder_lift
533.640,-0.0001,-0.0001,1.000,1.000,shoulder_lift
533.690,0.0001,0.0001,1.000,1.000,shoulder_lift
533.740,0.0001,0.0001,1.000,1.000,shoulder_lift
533.790,0.0001,0.0001,1.000,1.000,shoulder_lift
533.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
533.891,0.0001,0.0001,1.000,1.000,shoulder_lift
533.940,-0.0001,-0.0001,1.000,1.000,shoulder_lift
533.990,0.0002,0.0002,1.000,1.000,shoulder_lift
534.041,0.0000,0.0000,1.000,1.000,shoulder_lift
534.090,0.0001,0.0001,1.000,1.000,shoulder_lift
534.140,0.0001,0.0001,1.000,1.000,shoulder_lift
534.190,0.0000,0.0000,1.000,1.000,shoulder_lift
534.240,-0.0000,-0.0000,1.000,1.000,shoulder_lift
534.290,0.0003,0.0003,1.000,1.000,shoulder_lift
534.340,0.0001,0.0001,1.000,1.000,shoulder_lift
534.390,0.0001,0.0001,1.000,1.000,shoulder_lift
534.440,0.0001,0.0001,1.000,1.000,shoulder_lift
534.491,0.0001,0.0001,1.000,1.000,shoulder_lift
534.540,0.0001,0.0001,1.000,1.000,shoulder_lift
534.590,0.0001,0.0001,1.000,1.000,shoulder_lift
534.640,0.0000,0.0000,1.000,1.000,shoulder_lift
534.691,0.0002,0.0002,1.000,1.000,shoulder_lift
534.740,0.0002,0.0002,1.000,1.000,shoulder_lift
534.790,0.0002,0.0002,1.000,1.000,shoulder_lift
534.840,0.0001,0.0001,1.000,1.000,shoulder_lift
534.890,0.0001,0.0001,1.000,1.000,shoulder_lift
534.940,0.0000,0.0000,1.000,1.000,shoulder_lift
534.990,0.0001,0.0001,1.000,1.000,shoulder_lift
535.040,0.0002,0.0002,1.000,1.000,shoulder_lift
535.090,0.0001,0.0001,1.000,1.000,shoulder_lift
535.140,0.0000,0.0000,1.000,1.000,shoulder_lift
535.190,0.0001,0.0001,1.000,1.000,shoulder_lift
535.240,0.0002,0.0002,1.000,1.000,shoulder_lift
535.290,0.0000,0.0000,1.000,1.000,shoulder_lift
535.341,0.0001,0.0001,1.000,1.000,shoulder_lift
535.390,0.0001,0.0001,1.000,1.000,shoulder_lift
535.440,0.0001,0.0001,1.000,1.000,shoulder_lift
535.490,0.0002,0.0002,1.000,1.000,shoulder_lift
535.541,0.0001,0.0001,1.000,1.000,shoulder_lift
535.590,0.0001,0.0001,1.000,1.000,shoulder_lift
535.640,0.0000,0.0000,1.000,1.000,shoulder_lift
535.690,0.0001,0.0001,1.000,1.000,shoulder_lift
535.740,0.0001,0.0001,1.000,1.000,shoulder_lift
535.790,0.0003,0.0003,1.000,1.000,shoulder_lift
535.840,0.0001,0.0001,1.000,1.000,shoulder_lift
535.890,-0.0000,-0.0000,1.000,1.000,shoulder_lift
535.940,0.0001,0.0001,1.000,1.000,shoulder_lift
535.990,0.0001,0.0001,1.000,1.000,shoulder_lift
536.041,0.0001,0.0001,1.000,1.000,shoulder_lift
536.090,-0.0000,-0.0000,1.000,1.000,shoulder_lift
536.141,-0.0001,-0.0001,1.000,1.000,shoulder_lift
536.191,0.0000,0.0000,1.000,1.000,shoulder_lift
536.240,-0.0001,-0.0001,1.000,1.000,shoulder_lift
536.291,-0.0002,-0.0002,1.000,1.000,shoulder_lift
536.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
536.391,-0.0003,-0.0003,1.000,1.000,shoulder_lift
536.440,-0.0002,-0.0002,1.000,1.000,shoulder_lift
536.490,-0.0004,-0.0004,1.000,1.000,shoulder_lift
536.540,-0.0003,-0.0003,1.000,1.000,shoulder_lift
536.591,-0.0003,-0.0003,1.000,1.000,shoulder_lift
536.640,-0.0002,-0.0002,1.000,1.000,shoulder_lift
536.690,-0.0003,-0.0003,1.000,1.000,shoulder_lift
536.740,-0.0000,-0.0000,1.000,1.000,shoulder_lift
536.790,-0.0002,-0.0002,1.000,1.000,shoulder_lift
536.841,-0.0003,-0.0003,1.000,1.000,shoulder_lift
536.891,-0.0001,-0.0001,1.000,1.000,shoulder_lift
536.940,-0.0002,-0.0002,1.000,1.000,shoulder_lift
536.990,-0.0002,-0.0002,1.000,1.000,shoulder_lift
537.040,-0.0001,-0.0001,1.000,1.000,shoulder_lift
537.090,-0.0000,-0.0000,1.000,1.000,shoulder_lift
537.140,-0.0001,-0.0001,1.000,1.000,shoulder_lift
537.191,0.0001,0.0001,1.000,1.000,shoulder_lift
537.240,-0.0001,-0.0001,1.000,1.000,shoulder_lift
537.290,-0.0002,-0.0002,1.000,1.000,shoulder_lift
537.341,0.0000,0.0000,1.000,1.000,shoulder_lift
537.390,0.0000,0.0000,1.000,1.000,shoulder_lift
537.440,0.0001,0.0001,1.000,1.000,shoulder_lift
537.490,0.0001,0.0001,1.000,1.000,shoulder_lift
537.540,0.0002,0.0002,1.000,1.000,shoulder_lift
537.590,0.0001,0.0001,1.000,1.000,shoulder_lift
537.641,0.0002,0.0002,1.000,1.000,shoulder_lift
537.690,0.0002,0.0002,1.000,1.000,shoulder_lift
537.741,0.0002,0.0002,1.000,1.000,shoulder_lift
537.791,0.0001,0.0001,1.000,1.000,shoulder_lift
537.840,0.0004,0.0004,1.000,1.000,shoulder_lift
537.890,0.0002,0.0002,1.000,1.000,shoulder_lift
537.940,0.0001,0.0001,1.000,1.000,shoulder_lift
537.990,0.0001,0.0001,1.000,1.000,shoulder_lift
538.040,0.0001,0.0001,1.000,1.000,shoulder_lift
538.090,0.0001,0.0001,1.000,1.000,shoulder_lift
538.140,0.0001,0.0001,1.000,1.000,shoulder_lift
538.190,0.0004,0.0004,1.000,1.000,shoulder_lift
538.241,0.0001,0.0001,1.000,1.000,shoulder_lift
538.290,0.0002,0.0002,1.000,1.000,shoulder_lift
538.340,0.0001,0.0001,1.000,1.000,shoulder_lift
538.390,0.0001,0.0001,1.000,1.000,shoulder_lift
538.440,0.0001,0.0001,1.000,1.000,shoulder_lift
538.490,0.0000,0.0000,1.000,1.000,shoulder_lift
538.540,0.0001,0.0001,1.000,1.000,shoulder_lift
538.590,0.0000,0.0000,1.000,1.000,shoulder_lift
538.640,0.0001,0.0001,1.000,1.000,shoulder_lift
538.690,-0.0000,-0.0000,1.000,1.000,shoulder_lift
538.740,0.0001,0.0001,1.000,1.000,shoulder_lift
538.790,0.0001,0.0001,1.000,1.000,shoulder_lift
538.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
538.891,0.0000,0.0000,1.000,1.000,shoulder_lift
538.941,-0.0000,-0.0000,1.000,1.000,shoulder_lift
538.990,-0.0000,-0.0000,1.000,1.000,shoulder_lift
539.041,-0.0000,-0.0000,1.000,1.000,shoulder_lift
539.090,-0.0001,-0.0001,1.000,1.000,shoulder_lift
539.140,0.0000,0.0000,1.000,1.000,shoulder_lift
539.190,0.0001,0.0001,1.000,1.000,shoulder_lift
539.240,-0.0000,-0.0000,1.000,1.000,shoulder_lift
539.290,0.0000,0.0000,1.000,1.000,shoulder_lift
539.340,-0.0000,-0.0000,1.000,1.000,shoulder_lift
539.390,0.0001,0.0001,1.000,1.000,shoulder_lift
539.440,-0.0001,-0.0001,1.000,1.000,shoulder_lift
539.491,0.0001,0.0001,1.000,1.000,shoulder_lift
539.540,-0.0000,-0.0000,1.000,1.000,shoulder_lift
539.590,0.0000,0.0000,1.000,1.000,shoulder_lift
539.640,0.0001,0.0001,1.000,1.000,shoulder_lift
539.690,0.0000,0.0000,1.000,1.000,shoulder_lift
539.740,0.0000,0.0000,1.000,1.000,shoulder_lift
539.790,0.0001,0.0001,1.000,1.000,shoulder_lift
539.840,-0.0002,-0.0002,1.000,1.000,shoulder_lift
539.891,-0.0000,-0.0000,1.000,1.000,shoulder_lift
539.941,0.0001,0.0001,1.000,1.000,shoulder_lift
539.991,0.0001,0.0001,1.000,1.000,shoulder_lift
540.040,0.0001,0.0001,1.000,1.000,shoulder_lift
540.090,0.0001,0.0001,1.000,1.000,shoulder_lift
540.140,-0.0000,-0.0000,1.000,1.000,shoulder_lift
540.190,0.0000,0.0000,1.000,1.000,shoulder_lift
540.240,0.0001,0.0001,1.000,1.000,shoulder_lift
540.291,-0.0000,-0.0000,1.000,1.000,shoulder_lift
540.340,-0.0000,-0.0000,1.000,1.000,shoulder_lift
540.391,0.0000,0.0000,1.000,1.000,shoulder_lift
540.441,-0.0000,-0.0000,1.000,1.000,shoulder_lift
540.490,-0.0001,-0.0001,1.000,1.000,shoulder_lift
540.540,-0.0000,-0.0000,1.000,1.000,shoulder_lift
540.590,-0.0001,-0.0001,1.000,1.000,shoulder_lift
540.640,0.0001,0.0001,1.000,1.000,shoulder_lift
540.691,0.0000,0.0000,1.000,1.000,shoulder_lift
540.740,0.0000,0.0000,1.000,1.000,shoulder_lift
540.790,0.0001,0.0001,1.000,1.000,shoulder_lift
540.840,0.0001,0.0001,1.000,1.000,shoulder_lift
540.890,-0.0000,-0.0000,1.000,1.000,shoulder_lift
540.940,0.0001,0.0001,1.000,1.000,shoulder_lift
540.991,0.0000,0.0000,1.000,1.000,shoulder_lift
541.040,-0.0000,-0.0000,1.000,1.000,shoulder_lift
541.091,-0.0000,-0.0000,1.000,1.000,shoulder_lift
541.141,0.0001,0.0001,1.000,1.000,shoulder_lift
541.191,-0.0001,-0.0001,1.000,1.000,shoulder_lift
541.241,0.0000,0.0000,1.000,1.000,shoulder_lift
541.290,0.0000,0.0000,1.000,1.000,shoulder_lift
541.340,0.0001,0.0001,1.000,1.000,shoulder_lift
541.391,0.0000,0.0000,1.000,1.000,shoulder_lift
541.440,-0.0001,-0.0001,1.000,1.000,shoulder_lift
541.491,0.0000,0.0000,1.000,1.000,shoulder_lift
541.540,0.0000,0.0000,1.000,1.000,shoulder_lift
541.590,-0.0001,-0.0001,1.000,1.000,shoulder_lift
541.641,0.0000,0.0000,1.000,1.000,shoulder_lift
541.690,0.0001,0.0001,1.000,1.000,shoulder_lift
541.740,-0.0000,-0.0000,1.000,1.000,shoulder_lift
541.790,0.0001,0.0001,1.000,1.000,shoulder_lift
541.840,0.0000,0.0000,1.000,1.000,shoulder_lift
541.890,0.0000,0.0000,1.000,1.000,shoulder_lift
541.940,0.0000,0.0000,1.000,1.000,shoulder_lift
541.990,-0.0001,-0.0001,1.000,1.000,shoulder_lift
542.040,-0.0001,-0.0001,1.000,1.000,shoulder_lift
542.090,-0.0000,-0.0000,1.000,1.000,shoulder_lift
542.140,0.0000,0.0000,1.000,1.000,shoulder_lift
542.190,0.0001,0.0001,1.000,1.000,shoulder_lift
542.240,-0.0002,-0.0002,1.000,1.000,shoulder_lift
542.290,-0.0001,-0.0001,1.000,1.000,shoulder_lift
542.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
542.391,-0.0000,-0.0000,1.000,1.000,shoulder_lift
542.440,-0.0000,-0.0000,1.000,1.000,shoulder_lift
542.491,0.0001,0.0001,1.000,1.000,shoulder_lift
542.540,0.0001,0.0001,1.000,1.000,shoulder_lift
542.591,0.0001,0.0001,1.000,1.000,shoulder_lift
542.640,-0.0001,-0.0001,1.000,1.000,shoulder_lift
542.690,-0.0000,-0.0000,1.000,1.000,shoulder_lift
542.741,-0.0001,-0.0001,1.000,1.000,shoulder_lift
542.791,-0.0000,-0.0000,1.000,1.000,shoulder_lift
542.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
542.891,0.0001,0.0001,1.000,1.000,shoulder_lift
542.940,-0.0001,-0.0001,1.000,1.000,shoulder_lift
542.991,0.0000,0.0000,1.000,1.000,shoulder_lift
543.040,-0.0000,-0.0000,1.000,1.000,shoulder_lift
543.090,-0.0001,-0.0001,1.000,1.000,shoulder_lift
543.140,0.0000,0.0000,1.000,1.000,shoulder_lift
543.190,-0.0000,-0.0000,1.000,1.000,shoulder_lift
543.241,-0.0000,-0.0000,1.000,1.000,shoulder_lift
543.290,0.0001,0.0001,1.000,1.000,shoulder_lift
543.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
543.390,0.0001,0.0001,1.000,1.000,shoulder_lift
543.440,0.0001,0.0001,1.000,1.000,shoulder_lift
543.490,-0.0000,-0.0000,1.000,1.000,shoulder_lift
543.540,0.0000,0.0000,1.000,1.000,shoulder_lift
543.590,-0.0001,-0.0001,1.000,1.000,shoulder_lift
543.641,-0.0001,-0.0001,1.000,1.000,shoulder_lift
543.691,0.0000,0.0000,1.000,1.000,shoulder_lift
543.740,-0.0001,-0.0001,1.000,1.000,shoulder_lift
543.790,-0.0001,-0.0001,1.000,1.000,shoulder_lift
543.840,0.0001,0.0001,1.000,1.000,shoulder_lift
543.890,-0.0001,-0.0001,1.000,1.000,shoulder_lift
543.940,-0.0001,-0.0001,1.000,1.000,shoulder_lift
543.990,0.0000,0.0000,1.000,1.000,shoulder_lift
544.040,0.0001,0.0001,1.000,1.000,shoulder_lift
544.091,0.0000,0.0000,1.000,1.000,shoulder_lift
544.140,-0.0000,-0.0000,1.000,1.000,shoulder_lift
544.190,-0.0002,-0.0002,1.000,1.000,shoulder_lift
544.240,-0.0001,-0.0001,1.000,1.000,shoulder_lift
544.290,0.0001,0.0001,1.000,1.000,shoulder_lift
544.341,0.0001,0.0001,1.000,1.000,shoulder_lift
544.390,-0.0000,-0.0000,1.000,1.000,shoulder_lift
544.440,-0.0000,-0.0000,1.000,1.000,shoulder_lift
544.490,0.0001,0.0001,1.000,1.000,shoulder_lift
544.540,-0.0001,-0.0001,1.000,1.000,shoulder_lift
544.590,-0.0001,-0.0001,1.000,1.000,shoulder_lift
544.640,0.0000,0.0000,1.000,1.000,shoulder_lift
544.690,-0.0001,-0.0001,1.000,1.000,shoulder_lift
544.740,-0.0001,-0.0001,1.000,1.000,shoulder_lift
544.790,-0.0000,-0.0000,1.000,1.000,shoulder_lift
544.840,-0.0000,-0.0000,1.000,1.000,shoulder_lift
544.890,-0.0000,-0.0000,1.000,1.000,shoulder_lift
544.941,-0.0001,-0.0001,1.000,1.000,shoulder_lift
544.990,0.0000,0.0000,1.000,1.000,shoulder_lift
545.040,-0.0000,-0.0000,1.000,1.000,shoulder_lift
545.091,0.0000,0.0000,1.000,1.000,shoulder_lift
545.140,0.0001,0.0001,1.000,1.000,shoulder_lift
545.190,-0.0000,-0.0000,1.000,1.000,shoulder_lift
545.240,-0.0001,-0.0001,1.000,1.000,shoulder_lift
545.290,-0.0002,-0.0002,1.000,1.000,shoulder_lift
545.341,0.0001,0.0001,1.000,1.000,shoulder_lift
545.390,0.0000,0.0000,1.000,1.000,shoulder_lift
545.441,-0.0000,-0.0000,1.000,1.000,shoulder_lift
545.491,-0.0001,-0.0001,1.000,1.000,shoulder_lift
545.540,0.0002,0.0002,1.000,1.000,shoulder_lift
545.590,0.0001,0.0001,1.000,1.000,shoulder_lift
545.640,-0.0001,-0.0001,1.000,1.000,shoulder_lift
545.690,-0.0000,-0.0000,1.000,1.000,shoulder_lift
545.740,-0.0000,-0.0000,1.000,1.000,shoulder_lift
545.791,-0.0000,-0.0000,1.000,1.000,shoulder_lift
545.840,-0.0001,-0.0001,1.000,1.000,shoulder_lift
545.890,0.0001,0.0001,1.000,1.000,shoulder_lift
545.940,-0.0000,-0.0000,1.000,1.000,shoulder_lift
545.990,-0.0000,-0.0000,1.000,1.000,shoulder_lift
546.040,-0.0001,-0.0001,1.000,1.000,shoulder_lift
546.090,0.0000,0.0000,1.000,1.000,shoulder_lift
546.140,-0.0000,-0.0000,1.000,1.000,shoulder_lift
546.190,0.0000,0.0000,1.000,1.000,shoulder_lift
546.240,0.0001,0.0001,1.000,1.000,shoulder_lift
546.290,0.0000,0.0000,1.000,1.000,shoulder_lift
546.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
546.391,0.0000,0.0000,1.000,1.000,shoulder_lift
546.440,0.0000,0.0000,1.000,1.000,shoulder_lift
546.490,0.0001,0.0001,1.000,1.000,shoulder_lift
546.540,0.0000,0.0000,1.000,1.000,shoulder_lift
546.591,0.0001,0.0001,1.000,1.000,shoulder_lift
546.640,-0.0001,-0.0001,1.000,1.000,shoulder_lift
546.691,0.0001,0.0001,1.000,1.000,shoulder_lift
546.740,0.0001,0.0001,1.000,1.000,shoulder_lift
546.791,0.0002,0.0002,1.000,1.000,shoulder_lift
546.840,-0.0000,-0.0000,1.000,1.000,shoulder_lift
546.891,0.0001,0.0001,1.000,1.000,shoulder_lift
546.940,-0.0001,-0.0001,1.000,1.000,shoulder_lift
546.991,0.0000,0.0000,1.000,1.000,shoulder_lift
547.040,-0.0001,-0.0001,1.000,1.000,shoulder_lift
547.090,-0.0000,-0.0000,1.000,1.000,shoulder_lift
547.140,-0.0000,-0.0000,1.000,1.000,shoulder_lift
547.190,-0.0002,-0.0002,1.000,1.000,shoulder_lift
547.240,0.0000,0.0000,1.000,1.000,shoulder_lift
547.290,0.0001,0.0001,1.000,1.000,shoulder_lift
547.340,-0.0001,-0.0001,1.000,1.000,shoulder_lift
547.390,0.0001,0.0001,1.000,1.000,shoulder_lift
547.440,0.0001,0.0001,1.000,1.000,shoulder_lift
547.491,-0.0001,-0.0001,1.000,1.000,shoulder_lift
547.540,-0.0000,-0.0000,1.000,1.000,shoulder_lift
547.590,0.0001,0.0001,1.000,1.000,shoulder_lift
547.640,0.0000,0.0000,1.000,1.000,shoulder_lift
547.690,0.0001,0.0001,1.000,1.000,shoulder_lift
547.741,0.0001,0.0001,1.000,1.000,shoulder_lift
547.790,-0.0002,-0.0002,1.000,1.000,shoulder_lift
547.840,0.0000,0.0000,1.000,1.000,shoulder_lift
547.891,0.0000,0.0000,1.000,1.000,shoulder_lift
547.941,-0.0000,-0.0000,1.000,1.000,shoulder_lift
547.990,-0.0001,-0.0001,1.000,1.000,shoulder_lift
548.041,-0.0000,-0.0000,1.000,1.000,shoulder_lift
548.091,0.0001,0.0001,1.000,1.000,shoulder_lift
548.140,0.0000,0.0000,1.000,1.000,shoulder_lift
548.190,-0.0001,-0.0001,1.000,1.000,shoulder_lift
548.240,-0.0001,-0.0001,1.000,1.000,shoulder_lift
548.290,-0.0001,-0.0001,1.000,1.000,shoulder_lift
548.340,0.0001,0.0001,1.000,1.000,shoulder_lift
548.391,0.0000,0.0000,1.000,1.000,shoulder_lift
548.440,-0.0001,-0.0001,1.000,1.000,shoulder_lift
548.490,0.0001,0.0001,1.000,1.000,shoulder_lift
548.540,-0.0001,-0.0001,1.000,1.000,shoulder_lift
548.590,-0.0000,-0.0000,1.000,1.000,shoulder_lift
548.640,0.0001,0.0001,1.000,1.000,shoulder_lift
548.690,0.0000,0.0000,1.000,1.000,shoulder_lift
548.740,0.0001,0.0001,1.000,1.000,shoulder_lift
548.790,0.0000,0.0000,1.000,1.000,shoulder_lift
548.840,0.0001,0.0001,1.000,1.000,shoulder_lift
548.891,-0.0001,-0.0001,1.000,1.000,shoulder_lift
548.940,-0.0000,-0.0000,1.000,1.000,shoulder_lift
548.990,0.0001,0.0001,1.000,1.000,shoulder_lift
549.040,-0.0000,-0.0000,1.000,1.000,shoulder_lift
549.090,0.0001,0.0001,1.000,1.000,shoulder_lift
549.140,-0.0000,-0.0000,1.000,1.000,shoulder_lift
549.190,0.0001,0.0001,1.000,1.000,shoulder_lift
